cut,color,clarity,city,carat,depth,table,x,y,z,price
1,1,4,12,0.7,58.4,61.0,5.85,5.89,3.43,3419
1,2,4,3,0.71,58.0,61.0,5.83,5.85,3.39,2559
1,2,2,10,0.65,58.1,61.0,5.66,5.74,3.31,1843
4,3,4,3,0.7,62.5,58.0,5.63,5.69,3.54,2437
4,4,5,11,0.72,62.5,58.0,5.67,5.73,3.56,2444
4,2,7,4,0.7,62.5,58.0,5.63,5.67,3.53,3247
4,3,7,8,0.72,62.5,58.0,5.68,5.72,3.56,2889
4,1,2,9,0.72,62.5,58.0,5.68,5.72,3.56,2618
4,6,2,8,0.7,58.4,62.0,5.85,5.87,3.42,1836
4,0,2,3,0.7,58.3,62.0,5.78,5.84,3.39,2563
4,0,4,8,0.71,58.1,62.0,5.84,5.89,3.41,3145
3,0,4,3,0.71,58.1,62.0,5.89,5.84,3.41,3090
1,3,6,12,0.7,58.5,62.0,5.8,5.82,3.4,3380
3,1,5,6,0.51,59.3,58.0,5.23,5.2,3.09,1662
3,1,5,8,0.51,59.2,58.0,5.27,5.23,3.11,1662
2,4,1,10,0.52,59.2,58.0,5.23,5.31,3.12,1967
3,2,2,9,0.5,59.1,58.0,5.23,5.19,3.08,1286
3,3,6,12,0.52,59.2,58.0,5.31,5.28,3.14,2153
1,2,4,2,1.01,59.0,62.0,6.56,6.6,3.88,6794
3,4,2,1,1.01,58.8,62.0,6.59,6.54,3.86,4191
4,1,3,0,1.0,58.8,62.0,6.5,6.53,3.83,4004
3,1,3,10,1.03,58.8,62.0,6.58,6.51,3.85,4070
3,1,4,1,1.0,58.7,62.0,6.6,6.55,3.86,7392
4,1,3,12,1.51,61.9,57.0,7.35,7.41,4.57,7848
2,4,7,2,1.53,61.9,57.0,7.35,7.39,4.56,12731
2,2,3,1,1.52,61.9,57.0,7.33,7.37,4.55,9948
4,1,5,12,1.5,61.9,57.0,7.31,7.38,4.55,11939
4,1,2,7,1.51,61.8,57.0,7.36,7.43,4.57,9474
0,1,3,3,0.7,58.7,68.0,5.77,5.72,3.37,1723
0,1,6,10,0.57,58.7,66.0,5.34,5.43,3.16,2805
0,3,6,8,0.7,58.8,66.0,5.81,5.9,3.44,2797
0,3,7,10,0.6,57.9,67.0,5.66,5.47,3.23,2167
0,2,3,1,0.7,58.2,66.0,5.77,5.74,3.35,1920
2,3,5,12,0.29,60.7,55.0,4.31,4.35,2.63,525
2,2,2,1,0.28,60.6,55.0,4.26,4.3,2.6,481
2,1,6,9,0.28,60.6,55.0,4.28,4.3,2.6,787
4,1,7,11,0.3,60.7,55.0,4.35,4.36,2.65,814
2,2,1,10,0.26,60.9,55.0,4.15,4.23,2.55,768
3,2,6,0,0.41,61.3,59.0,4.79,4.73,2.92,1356
3,3,7,3,0.4,61.3,59.0,4.78,4.74,2.92,980
4,4,4,7,0.4,61.3,59.0,4.79,4.74,2.92,818
3,4,4,8,0.4,61.3,59.0,4.79,4.74,2.92,1021
4,6,4,10,0.41,61.3,59.0,4.74,4.78,2.92,647
4,2,5,1,0.32,61.2,58.0,4.38,4.41,2.69,602
3,1,2,8,0.32,61.2,58.0,4.37,4.42,2.69,524
3,0,5,10,0.33,61.2,58.0,4.41,4.44,2.71,781
3,4,1,2,0.32,61.2,58.0,4.37,4.39,2.68,842
2,4,2,1,0.31,61.2,58.0,4.37,4.39,2.68,417
2,1,4,9,0.52,61.8,56.0,5.17,5.19,3.2,2275
2,1,7,8,0.52,61.8,56.0,5.15,5.18,3.19,2430
2,5,2,0,0.52,61.8,56.0,5.15,5.18,3.19,1075
2,1,4,1,0.51,61.8,56.0,5.17,5.19,3.2,1851
2,1,5,0,0.53,61.8,56.0,5.17,5.21,3.21,1676
2,1,4,3,0.3,62.1,54.2,4.3,4.32,2.68,663
2,2,2,11,0.3,62.2,54.2,4.31,4.34,2.69,499
2,5,3,3,0.31,62.0,54.1,4.32,4.35,2.69,372
2,4,4,0,0.31,62.1,54.0,4.3,4.37,2.69,544
3,3,7,1,1.27,61.0,58.0,6.96,7.01,4.26,10203
3,2,4,3,1.29,60.9,58.0,7.01,6.97,4.26,10530
3,5,2,3,1.26,60.9,58.0,6.99,6.94,4.24,5504
3,5,4,2,1.29,61.1,58.0,7.03,6.98,4.28,5664
4,3,7,1,0.6,62.2,56.0,5.39,5.42,3.36,2130
2,3,7,12,0.59,62.2,56.0,5.37,5.4,3.35,1966
2,3,7,2,0.59,62.2,56.0,5.35,5.39,3.34,2169
2,1,4,1,0.61,62.2,56.0,5.43,5.41,3.37,2214
4,4,2,4,0.79,63.2,59.0,5.87,5.84,3.7,2663
4,2,7,4,0.77,63.5,59.0,5.77,5.72,3.65,3415
4,1,3,3,0.73,63.1,59.0,5.76,5.72,3.62,1975
4,3,3,7,0.8,63.1,59.0,5.85,5.78,3.67,2451
4,5,4,4,0.81,63.2,59.0,5.9,5.84,3.71,2655
2,1,4,1,0.38,61.7,53.0,4.69,4.71,2.9,905
2,6,1,9,0.35,61.8,53.0,4.58,4.61,2.84,569
2,1,5,6,0.37,61.9,53.0,4.62,4.65,2.87,811
2,1,5,0,0.37,61.9,53.0,4.65,4.62,2.87,1041
2,2,3,12,0.4,61.8,53.0,4.77,4.74,2.94,688
3,5,4,3,1.82,61.4,60.0,7.83,7.8,4.8,13939
3,2,5,4,1.71,61.4,60.0,7.72,7.62,4.71,17766
3,4,5,3,1.82,61.6,60.0,7.78,7.74,4.78,14749
4,5,2,6,1.73,61.2,60.0,7.65,7.67,4.69,10761
3,3,4,0,1.73,61.6,60.0,7.67,7.62,4.71,11867
1,2,2,6,0.72,60.4,61.0,5.75,5.8,3.49,2446
3,4,3,10,0.7,60.5,61.0,5.75,5.72,3.47,1808
4,3,5,0,0.71,60.4,61.0,5.77,5.81,3.5,2492
2,3,5,10,0.38,60.6,57.0,4.7,4.73,2.86,955
2,4,4,6,0.38,60.6,57.0,4.73,4.7,2.85,1117
2,3,2,11,0.38,60.6,57.0,4.71,4.76,2.87,695
2,3,7,3,0.39,60.6,57.0,4.72,4.75,2.87,902
2,3,7,3,0.38,60.7,57.0,4.7,4.73,2.86,873
2,1,5,4,0.43,62.0,57.0,4.85,4.82,3.0,1048
2,4,7,7,0.42,62.0,57.0,4.82,4.79,2.98,1055
2,2,6,4,0.43,62.0,57.0,4.81,4.84,2.99,1358
2,1,2,0,0.32,61.9,56.0,4.43,4.39,2.73,720
2,4,6,10,0.32,61.9,56.0,4.41,4.38,2.72,936
2,3,6,1,0.32,61.9,56.0,4.4,4.39,2.72,1080
2,2,5,6,0.32,61.9,56.0,4.44,4.41,2.74,828
2,1,1,8,0.32,61.9,56.0,4.4,4.42,2.73,1095
3,0,1,8,0.31,60.2,59.0,4.39,4.42,2.65,1167
3,3,6,10,0.31,60.2,59.0,4.38,4.43,2.65,816
2,3,1,11,0.31,60.2,59.0,4.37,4.4,2.64,891
3,3,6,4,0.31,60.2,59.0,4.43,4.38,2.65,1046
3,2,5,9,0.32,60.2,59.0,4.43,4.4,2.66,828
2,3,7,7,0.51,61.6,56.0,5.12,5.14,3.16,1827
2,3,6,3,0.51,61.6,56.0,5.12,5.16,3.17,1933
2,3,7,12,0.51,61.6,56.0,5.14,5.12,3.16,1842
2,0,2,1,0.51,61.6,56.0,5.1,5.12,3.15,1569
2,3,7,0,0.51,61.6,56.0,5.12,5.17,3.17,1875
3,2,4,3,1.51,62.7,59.0,7.31,7.23,4.56,13134
3,1,3,10,1.5,62.7,59.0,7.3,7.22,4.55,8316
4,2,6,12,1.51,62.6,59.0,7.33,7.24,4.56,18777
3,5,3,3,1.51,62.6,59.0,7.31,7.28,4.57,7292
2,0,2,8,0.53,61.6,56.0,5.2,5.23,3.21,1621
4,4,2,1,0.54,61.6,56.0,5.21,5.24,3.22,1235
2,0,5,12,0.53,61.6,56.0,5.2,5.22,3.21,2266
2,2,6,12,0.53,61.6,56.0,5.18,5.24,3.21,2896
4,3,4,5,0.54,61.6,56.0,5.23,5.26,3.23,1754
4,2,2,6,0.9,63.6,58.0,6.08,6.12,3.88,3848
1,3,4,0,0.9,63.6,58.0,6.09,6.12,3.88,4540
1,3,7,7,0.9,63.6,58.0,6.1,6.11,3.88,5001
4,6,3,1,0.9,63.6,58.0,6.07,6.1,3.87,2860
4,2,2,3,0.9,63.6,58.0,6.1,6.13,3.89,3679
2,1,4,12,0.35,61.9,56.0,4.53,4.51,2.8,1063
2,1,4,4,0.35,61.9,56.0,4.53,4.55,2.81,851
2,1,4,8,0.35,61.9,56.0,4.55,4.53,2.81,1091
2,1,6,6,0.35,61.9,56.0,4.55,4.53,2.81,967
3,1,2,2,0.81,60.8,59.0,5.95,5.99,3.63,3270
3,6,4,1,0.8,60.8,59.0,6.0,5.94,3.63,2292
3,2,4,1,0.8,60.5,59.0,6.0,6.03,3.64,3813
3,1,5,7,0.77,60.5,59.0,5.92,5.98,3.6,3291
3,1,5,10,0.77,60.5,59.0,5.98,5.92,3.6,3234
2,3,4,2,1.13,61.0,58.0,6.71,6.74,4.1,7687
4,3,1,6,1.12,61.0,58.0,6.7,6.72,4.09,9820
3,3,2,7,1.13,60.9,58.0,6.75,6.72,4.1,5600
3,1,3,9,1.12,61.1,58.0,6.73,6.69,4.1,5620
2,3,6,12,1.14,61.1,58.0,6.74,6.77,4.13,10933
2,1,4,10,0.4,62.3,56.0,4.71,4.73,2.94,1053
2,1,4,2,0.4,62.3,56.0,4.73,4.71,2.94,1125
2,1,6,8,0.38,62.3,56.0,4.64,4.67,2.9,1154
2,1,5,10,0.4,62.3,56.0,4.72,4.75,2.95,912
2,3,7,5,0.4,62.4,56.0,4.64,4.68,2.91,982
3,3,5,2,0.32,62.3,58.0,4.36,4.41,2.73,561
3,1,2,7,0.32,62.3,58.0,4.37,4.4,2.73,561
3,4,5,3,0.33,62.3,58.0,4.38,4.41,2.74,521
3,2,3,6,0.33,62.3,58.0,4.4,4.43,2.75,434
3,4,4,5,0.32,62.3,58.0,4.34,4.39,2.72,561
4,2,7,1,0.33,61.2,55.0,4.45,4.47,2.73,801
2,1,6,11,0.33,61.2,55.0,4.48,4.51,2.75,1174
2,3,5,6,0.33,61.2,55.0,4.46,4.52,2.75,579
2,4,5,0,0.33,61.2,55.0,4.47,4.45,2.73,668
2,2,7,12,0.32,61.2,55.0,4.43,4.46,2.72,800
3,0,6,4,0.33,61.8,58.0,4.4,4.43,2.73,1129
3,3,7,1,0.33,61.9,58.0,4.43,4.39,2.73,965
3,3,7,2,0.33,61.7,58.0,4.42,4.39,2.72,965
3,4,1,10,0.32,61.8,58.0,4.39,4.35,2.7,979
3,4,4,7,0.32,61.7,58.0,4.44,4.38,2.72,720
4,1,2,6,1.5,59.4,59.0,7.42,7.49,4.43,11325
4,3,4,4,1.52,59.3,59.0,7.48,7.55,4.46,12916
4,1,4,11,1.51,59.5,59.0,7.48,7.54,4.47,16129
3,4,5,6,1.52,59.4,59.0,7.49,7.45,4.44,11206
3,3,5,9,1.53,59.4,59.0,7.55,7.51,4.47,13077
2,2,1,0,0.31,62.3,57.0,4.25,4.29,2.66,821
2,4,1,1,0.73,61.6,55.0,5.8,5.82,3.58,3378
2,3,2,3,0.74,61.6,55.0,5.8,5.85,3.59,2760
2,2,3,10,0.74,61.6,55.0,5.81,5.87,3.6,2410
2,4,4,12,0.74,61.6,55.0,5.79,5.83,3.58,3030
2,3,2,4,0.75,61.6,55.0,5.82,5.86,3.6,2902
4,2,6,9,0.31,62.4,60.0,4.28,4.31,2.68,897
3,6,5,7,0.31,62.4,60.0,4.29,4.33,2.69,380
3,4,2,10,0.31,62.4,60.0,4.34,4.32,2.7,573
4,4,2,1,0.31,62.4,60.0,4.32,4.34,2.7,446
1,2,2,7,1.0,64.0,57.0,6.29,6.33,4.04,4372
1,1,7,1,1.0,64.1,57.0,6.32,6.29,4.04,7692
1,0,2,12,1.0,64.1,57.0,6.32,6.29,4.04,6020
1,0,3,12,1.01,63.9,57.0,6.36,6.29,4.04,4672
1,4,5,3,1.0,63.9,57.0,6.32,6.26,4.02,3819
1,0,3,1,0.4,63.9,53.0,4.68,4.71,3.0,622
1,3,5,5,0.39,63.7,53.0,4.67,4.62,2.96,942
1,3,5,7,0.39,63.7,53.0,4.62,4.67,2.96,734
1,2,2,8,0.43,63.6,53.0,4.83,4.79,3.06,948
1,2,2,2,0.43,63.6,53.0,4.79,4.83,3.06,739
3,4,2,2,0.91,60.9,58.0,6.26,6.22,3.8,3414
3,5,5,1,0.92,60.9,58.0,6.28,6.27,3.82,3895
4,4,5,3,0.91,60.8,58.0,6.21,6.25,3.79,4430
4,2,3,5,0.91,60.9,58.0,6.28,6.2,3.8,4054
2,3,2,11,0.91,60.8,58.0,6.21,6.29,3.8,4922
2,2,5,3,0.32,62.3,56.0,4.4,4.37,2.73,828
2,5,4,12,0.32,62.3,56.0,4.4,4.37,2.73,605
2,1,7,1,0.32,62.3,56.0,4.4,4.37,2.73,1080
2,3,4,3,0.32,62.3,56.0,4.39,4.37,2.73,828
2,1,5,1,0.32,62.3,56.0,4.41,4.38,2.74,900
2,4,2,5,0.3,60.9,58.0,4.31,4.33,2.63,450
3,0,5,6,0.3,60.9,58.0,4.32,4.35,2.64,710
2,3,1,1,0.3,60.9,58.0,4.32,4.35,2.64,863
2,4,5,3,0.3,60.9,58.0,4.29,4.32,2.62,491
3,0,3,7,0.3,60.9,58.0,4.29,4.32,2.62,447
2,4,4,0,0.8,63.1,58.0,5.89,5.96,3.74,3111
4,2,3,11,0.81,63.2,58.0,5.91,5.92,3.74,2843
4,1,3,3,0.85,63.1,58.0,6.02,6.0,3.79,2966
2,4,3,10,1.02,60.7,57.0,6.51,6.54,3.96,4319
2,3,5,2,1.03,60.7,57.0,6.53,6.56,3.97,6793
2,3,7,1,1.03,60.7,57.0,6.5,6.58,3.97,8385
2,4,3,5,1.02,60.7,57.0,6.54,6.51,3.96,4398
2,5,3,6,1.02,60.7,57.0,6.54,6.57,3.98,3786
2,2,6,6,0.3,62.4,56.0,4.31,4.28,2.68,1114
2,5,6,0,0.3,62.4,56.0,4.32,4.3,2.69,709
2,1,5,4,0.3,62.4,56.0,4.28,4.25,2.66,844
2,2,5,1,0.31,62.4,56.0,4.34,4.31,2.7,802
2,2,4,12,0.3,62.4,56.0,4.3,4.32,2.68,673
4,3,4,8,1.01,63.6,57.0,6.3,6.35,4.02,6905
1,0,3,8,1.01,63.6,57.0,6.34,6.3,4.02,4338
1,2,2,10,1.01,63.5,57.0,6.29,6.33,4.01,4549
1,3,5,12,1.02,63.7,57.0,6.24,6.31,4.0,5943
1,4,5,5,1.0,63.6,57.0,6.35,6.26,4.01,4305
1,4,5,3,0.37,63.7,55.0,4.56,4.54,2.9,749
1,0,2,12,0.37,63.7,55.0,4.55,4.59,2.91,681
1,0,2,4,0.37,63.7,55.0,4.59,4.55,2.91,874
1,4,5,9,0.36,63.7,55.0,4.49,4.52,2.87,568
4,0,4,3,0.35,63.9,55.0,4.49,4.53,2.88,792
2,3,7,5,0.31,61.8,54.0,4.36,4.38,2.7,687
2,1,1,5,0.31,61.8,54.0,4.36,4.38,2.7,1214
2,4,2,1,0.31,61.8,54.0,4.35,4.4,2.7,441
2,3,7,11,0.42,62.4,55.0,4.82,4.79,3.0,1103
2,0,5,5,0.42,62.4,55.0,4.82,4.8,3.0,1103
2,1,5,1,0.42,62.4,55.0,4.83,4.79,3.0,1024
2,1,5,3,0.42,62.4,55.0,4.83,4.79,3.0,1024
2,4,6,4,0.42,62.4,55.0,4.79,4.8,2.99,1068
3,1,3,1,0.74,59.0,55.0,6.03,5.94,3.53,2447
3,0,2,1,0.8,59.4,55.0,6.06,6.02,3.59,3226
2,2,2,9,0.7,59.8,55.0,5.83,5.75,3.46,2665
4,0,4,4,0.72,59.4,56.0,5.85,5.9,3.49,3619
2,1,3,0,0.71,59.3,56.0,5.89,5.84,3.48,2388
4,1,5,1,0.71,62.7,59.0,5.65,5.7,3.56,2830
4,3,2,2,0.71,62.7,59.0,5.65,5.67,3.55,2201
4,4,6,10,0.71,62.7,59.0,5.65,5.67,3.55,2938
3,1,3,8,0.71,62.7,59.0,5.7,5.66,3.56,2343
4,1,2,11,0.7,62.7,59.0,5.63,5.67,3.54,2753
2,3,1,3,0.95,59.8,59.0,6.36,6.43,3.82,6951
4,2,3,4,0.97,59.9,59.0,6.38,6.45,3.84,4063
3,2,2,10,0.97,59.9,59.0,6.36,6.39,3.82,4810
4,2,2,0,1.01,59.8,59.0,6.39,6.43,3.83,4890
3,2,2,12,0.97,59.9,59.0,6.39,6.36,3.82,4726
4,4,5,4,1.5,62.8,57.0,7.25,7.3,4.57,10959
3,5,4,8,1.22,60.6,61.0,6.94,6.88,4.19,6354
4,6,3,1,1.24,60.4,61.0,6.85,6.92,4.16,4737
4,5,2,7,1.27,60.7,61.0,6.97,6.91,4.21,6559
4,2,5,9,1.27,60.7,61.0,6.97,7.01,4.24,8928
4,4,3,12,1.28,60.4,61.0,7.08,7.03,4.26,6766
4,0,2,11,0.32,62.3,55.0,4.38,4.42,2.74,589
4,3,5,7,0.32,62.3,55.0,4.38,4.41,2.73,544
2,2,6,5,0.32,62.3,55.0,4.37,4.4,2.73,854
2,1,7,1,0.32,62.3,55.0,4.37,4.4,2.73,890
4,2,2,6,0.32,62.3,55.0,4.39,4.44,2.75,533
2,5,5,7,1.53,61.5,56.0,7.39,7.44,4.55,11434
2,3,5,4,1.52,61.5,56.0,7.38,7.45,4.56,13153
2,3,5,9,1.55,61.6,56.0,7.44,7.49,4.6,14106
2,2,3,11,1.56,61.6,56.0,7.41,7.45,4.58,10210
2,4,5,5,1.56,61.5,56.0,7.5,7.46,4.6,11636
4,4,4,9,1.24,62.6,54.0,6.84,6.88,4.29,7092
2,3,2,0,1.25,62.5,54.0,6.88,6.85,4.29,6580
2,6,5,12,1.25,62.6,54.0,6.94,6.9,4.33,5067
2,3,7,10,1.25,62.5,54.0,6.88,6.93,4.31,10636
4,1,7,11,0.59,61.7,59.0,5.37,5.36,3.31,2494
4,2,4,0,0.59,61.7,59.0,5.35,5.38,3.31,2034
4,3,5,6,0.59,61.5,59.0,5.32,5.41,3.3,1618
4,0,5,1,0.6,61.5,59.0,5.4,5.43,3.33,1984
3,1,3,10,0.59,61.4,59.0,5.4,5.32,3.29,1229
3,2,4,4,1.7,60.6,58.0,7.68,7.71,4.66,18430
3,3,2,2,1.71,60.6,58.0,7.79,7.75,4.71,13666
2,5,2,7,1.7,60.4,58.0,7.73,7.67,4.65,10967
3,4,5,9,1.7,60.6,58.0,7.72,7.65,4.66,10333
3,6,2,0,1.73,60.7,58.0,7.78,7.73,4.71,9271
2,0,7,6,1.13,61.7,57.0,6.65,6.68,4.11,12150
2,1,5,7,1.13,61.7,57.0,6.67,6.71,4.13,9796
2,2,0,11,1.14,61.7,57.0,6.67,6.7,4.13,3755
2,3,3,4,1.11,61.7,57.0,6.65,6.69,4.12,5299
2,6,3,10,1.11,61.7,57.0,6.63,6.69,4.11,4092
3,5,3,3,2.01,62.1,60.0,8.1,8.03,5.01,9658
4,5,3,1,2.02,61.9,60.0,8.12,8.06,5.01,14715
2,4,2,0,2.01,61.9,60.0,8.09,8.07,5.0,17892
1,0,2,3,2.04,61.9,60.0,8.15,8.11,5.03,18468
3,6,3,3,2.02,62.1,60.0,7.98,8.09,4.99,11165
4,3,5,5,1.06,63.1,59.0,6.48,6.45,4.08,6325
4,3,2,10,1.07,63.1,59.0,6.49,6.45,4.08,4949
1,3,5,10,1.06,63.1,59.0,6.45,6.48,4.08,6212
1,1,4,3,1.05,63.1,59.0,6.45,6.49,4.08,7826
4,5,5,10,1.05,63.2,59.0,6.47,6.44,4.08,4986
4,3,4,1,0.39,62.4,57.0,4.62,4.68,2.9,855
2,3,2,3,0.38,62.4,57.0,4.65,4.62,2.89,855
4,1,6,8,0.38,62.4,57.0,4.62,4.71,2.91,1098
3,3,4,8,0.39,62.4,57.0,4.68,4.62,2.9,1097
2,2,0,0,0.38,62.5,57.0,4.61,4.64,2.89,497
4,0,5,11,0.4,59.1,57.0,4.81,4.87,2.86,982
1,0,6,1,0.44,59.2,57.0,4.96,5.0,2.95,2250
3,0,5,2,0.4,59.1,57.0,4.87,4.81,2.86,1050
4,0,4,1,0.36,59.0,57.0,4.71,4.74,2.79,832
2,2,6,4,0.37,59.2,57.0,4.71,4.75,2.8,1342
2,0,2,4,0.79,61.5,56.0,5.96,5.91,3.65,2846
2,1,5,2,0.76,61.5,56.0,5.92,5.89,3.63,3192
2,5,2,12,0.77,61.5,56.0,5.9,5.93,3.64,2946
2,3,2,10,0.77,61.5,56.0,5.89,5.92,3.63,3253
2,1,2,11,0.76,61.5,56.0,5.89,5.91,3.63,3003
2,3,3,2,0.96,62.1,57.0,6.32,6.27,3.91,3871
2,0,2,9,0.94,62.3,57.0,6.24,6.29,3.9,4575
2,5,3,10,0.93,62.3,57.0,6.22,6.2,3.87,3047
3,3,3,6,1.0,62.2,57.0,6.29,6.25,3.9,3998
2,5,3,7,0.93,62.3,57.0,6.2,6.22,3.87,3101
4,1,5,1,0.35,62.1,59.0,4.46,4.49,2.78,767
3,1,5,10,0.35,62.1,59.0,4.49,4.46,2.78,984
3,4,2,12,0.34,62.1,59.0,4.5,4.46,2.78,612
3,4,4,5,0.33,62.1,59.0,4.43,4.46,2.76,579
3,2,5,1,0.33,62.1,59.0,4.4,4.45,2.75,666
3,5,3,9,2.08,61.2,58.0,8.24,8.16,5.02,15321
3,5,5,5,2.07,61.2,58.0,8.2,8.18,5.01,18359
3,1,2,9,2.07,61.2,58.0,8.24,8.19,5.03,16957
3,5,5,10,2.07,61.2,58.0,8.18,8.2,5.01,18193
3,1,3,7,2.07,61.4,58.0,8.24,8.19,5.04,13786
1,4,3,8,1.0,63.2,60.0,6.27,6.33,3.98,3991
1,1,5,1,1.02,63.2,60.0,6.29,6.34,3.99,6462
4,0,2,10,1.0,63.2,60.0,6.31,6.35,4.0,5851
4,1,5,4,1.02,63.2,60.0,6.34,6.29,3.99,6580
4,1,5,6,1.01,63.1,60.0,6.3,6.26,3.96,6335
2,0,4,3,1.29,62.4,55.0,6.93,6.99,4.34,13485
4,6,2,11,1.31,62.5,55.0,6.97,7.05,4.38,5382
3,6,2,4,1.31,62.5,55.0,7.05,6.97,4.38,5480
3,3,4,10,0.38,60.6,58.0,4.64,4.67,2.82,833
4,1,5,1,0.37,60.6,58.0,4.62,4.65,2.81,757
3,3,4,9,0.38,60.6,58.0,4.67,4.64,2.82,1069
3,1,5,10,0.37,60.6,58.0,4.65,4.62,2.81,971
4,4,5,4,0.38,60.6,58.0,4.68,4.7,2.84,700
2,1,2,12,0.79,62.9,55.0,5.93,5.86,3.71,3075
4,4,3,10,0.79,63.2,55.0,5.93,5.9,3.74,2348
4,3,3,1,0.84,62.9,55.0,5.99,6.12,3.8,2584
4,2,5,4,0.8,63.2,55.0,5.9,5.88,3.72,3369
4,3,2,11,0.86,62.9,55.0,6.04,6.08,3.81,3293
3,0,5,9,0.91,62.0,58.0,6.15,6.2,3.83,5259
4,3,2,0,0.9,62.0,58.0,6.14,6.18,3.82,3841
4,0,2,10,0.92,62.0,58.0,6.18,6.21,3.84,5086
1,4,5,2,0.9,61.9,58.0,6.14,6.18,3.81,3989
4,2,4,10,0.9,62.1,58.0,6.15,6.19,3.83,4898
3,2,5,10,0.72,62.1,57.0,5.73,5.71,3.55,2724
2,1,3,8,0.73,62.1,57.0,5.75,5.71,3.56,2155
3,1,3,12,0.71,62.2,57.0,5.74,5.68,3.55,2386
2,5,4,10,0.7,62.1,57.0,5.69,5.71,3.54,2398
2,1,2,9,0.72,62.0,57.0,5.72,5.66,3.53,2476
2,0,5,2,0.31,62.5,56.0,4.29,4.32,2.69,734
2,2,7,8,0.3,62.5,56.0,4.28,4.33,2.69,694
2,4,1,3,0.3,62.5,56.0,4.31,4.33,2.7,764
2,0,5,5,0.31,62.5,56.0,4.31,4.36,2.71,734
4,2,6,2,0.3,62.5,56.0,4.27,4.31,2.68,682
4,4,3,7,0.9,62.9,57.0,6.09,6.16,3.85,3160
4,1,2,10,0.9,62.9,57.0,6.11,6.17,3.86,3510
4,4,5,12,0.9,63.0,57.0,6.09,6.13,3.85,4381
1,5,4,10,0.9,62.8,57.0,6.07,6.16,3.84,3398
3,2,3,6,0.91,62.9,57.0,6.16,6.11,3.86,3346
4,0,2,8,0.9,59.5,57.0,6.19,6.34,3.73,4419
2,1,5,10,0.85,59.3,57.0,6.19,6.22,3.68,3924
4,3,3,7,0.9,59.2,57.0,6.3,6.36,3.75,3303
2,1,2,12,0.93,59.6,57.0,6.37,6.42,3.81,4700
2,2,3,6,0.83,59.5,57.0,6.13,6.1,3.64,2386
3,3,5,3,0.41,61.9,59.0,4.77,4.73,2.94,1061
3,1,5,8,0.4,61.9,59.0,4.72,4.75,2.93,912
3,6,5,10,0.41,61.9,59.0,4.74,4.69,2.92,784
4,2,6,7,0.4,61.9,59.0,4.71,4.75,2.93,1111
3,0,7,7,0.41,61.9,59.0,4.78,4.75,2.95,1181
4,2,5,3,0.38,59.7,57.0,4.73,4.79,2.84,752
2,2,2,1,0.36,59.7,57.0,4.69,4.72,2.81,644
2,1,4,3,0.39,59.9,57.0,4.78,4.8,2.87,889
2,0,4,12,0.4,59.9,57.0,4.77,4.82,2.87,1123
4,5,2,2,0.4,59.8,57.0,4.8,4.83,2.88,596
2,1,7,0,0.3,62.8,55.0,4.28,4.32,2.7,731
4,5,4,0,0.31,62.8,55.0,4.31,4.35,2.72,489
2,2,5,1,0.3,62.8,55.0,4.33,4.27,2.7,776
2,4,5,5,0.29,62.8,55.0,4.24,4.27,2.67,498
4,3,7,4,0.3,62.9,55.0,4.28,4.31,2.7,638
2,2,2,6,1.08,62.7,57.0,6.53,6.57,4.11,5534
2,0,2,9,1.08,62.7,57.0,6.52,6.56,4.1,6539
3,5,2,10,1.1,62.7,57.0,6.6,6.55,4.12,4805
2,6,2,11,1.09,62.7,57.0,6.53,6.59,4.11,4465
2,2,2,6,1.08,62.7,57.0,6.52,6.49,4.08,5327
2,4,2,10,1.09,62.3,55.0,6.61,6.58,4.11,5219
3,2,4,10,1.05,62.3,55.0,6.57,6.49,4.07,8114
2,0,3,10,1.06,62.3,55.0,6.54,6.5,4.06,5253
2,3,3,0,1.06,62.3,55.0,6.54,6.49,4.06,3936
3,3,4,9,1.06,62.2,55.0,6.58,6.51,4.07,6853
2,4,5,7,0.79,62.0,56.0,5.91,5.93,3.67,2967
2,3,4,1,0.79,62.0,56.0,5.91,5.93,3.67,3413
4,1,4,2,0.77,62.0,56.0,5.88,5.92,3.66,3318
2,1,4,7,0.77,62.0,56.0,5.87,5.9,3.65,3697
2,0,5,1,0.63,61.5,54.0,5.54,5.58,3.42,2013
2,3,2,7,0.63,61.7,54.0,5.52,5.56,3.42,1628
2,0,6,11,0.64,61.8,54.0,5.54,5.56,3.43,4084
2,3,7,1,0.64,61.8,54.0,5.53,5.56,3.42,2587
2,2,5,0,0.7,61.8,54.0,5.68,5.71,3.52,2671
4,0,5,10,0.26,60.8,59.0,4.13,4.16,2.52,403
4,1,6,10,0.27,60.9,59.0,4.17,4.21,2.55,620
3,4,7,5,0.27,60.7,59.0,4.19,4.21,2.55,486
3,4,7,11,0.27,60.7,59.0,4.21,4.19,2.55,623
4,1,4,11,0.28,60.9,59.0,4.19,4.22,2.56,487
1,0,7,1,0.3,63.6,55.0,4.25,4.31,2.72,752
1,3,4,3,0.3,63.6,55.0,4.27,4.31,2.73,605
1,4,7,4,0.3,63.6,55.0,4.28,4.24,2.71,776
1,3,4,0,0.3,63.6,55.0,4.29,4.26,2.72,776
4,5,6,4,0.31,63.6,55.0,4.27,4.32,2.73,541
