cut,color,clarity,city,carat,depth,table,x,y,z,price
3,2,3,5,0.97,58.9,58.0,6.51,6.47,3.82,4020
2,3,3,0,1.16,61.5,54.0,6.75,6.78,4.16,5206
2,4,2,1,1.23,61.7,55.0,6.94,6.9,4.27,6750
2,5,3,0,1.32,61.7,55.0,7.07,7.03,4.35,5721
3,3,3,3,0.71,60.8,60.0,5.74,5.78,3.5,2039
3,2,3,3,0.71,60.2,60.0,5.8,5.77,3.48,2137
3,3,3,3,0.71,60.6,59.0,5.78,5.74,3.49,2147
3,3,3,1,0.71,59.9,59.0,5.79,5.82,3.48,1717
3,3,3,2,0.7,61.1,60.0,5.67,5.62,3.45,2177
3,5,7,4,0.32,62.1,59.0,4.35,4.38,2.71,561
3,5,7,2,0.33,62.2,59.0,4.47,4.41,2.76,743
3,5,7,3,0.3,61.8,58.0,4.33,4.28,2.66,675
3,5,7,1,0.32,61.9,59.0,4.38,4.35,2.7,720
3,5,7,3,0.33,61.5,58.0,4.43,4.45,2.73,579
1,1,3,11,1.0,63.7,61.0,6.32,6.27,4.01,3889
2,1,2,4,0.55,62.4,58.0,5.28,5.23,3.27,1752
2,0,2,3,0.54,62.9,57.0,5.22,5.17,3.27,1786
2,1,3,2,0.54,62.7,57.0,5.2,5.23,3.27,1111
2,2,2,3,0.53,62.4,57.0,5.21,5.18,3.24,1363
4,3,3,0,1.01,63.2,58.0,6.42,6.35,4.04,3275
4,3,3,2,1.07,64.6,60.0,6.35,6.4,4.12,4340
4,3,3,1,0.9,63.1,59.0,6.11,6.16,3.87,3353
4,4,3,1,1.02,63.5,60.0,6.33,6.24,3.99,3998
0,5,3,6,1.01,68.1,59.0,6.14,6.11,4.17,3054
0,3,2,9,1.0,67.7,57.0,6.0,6.15,4.11,3631
0,3,2,9,1.0,68.3,61.0,6.02,5.93,4.08,3965
0,4,3,12,1.0,67.7,60.0,6.11,5.98,4.09,2875
0,3,2,4,1.0,68.2,60.0,6.02,5.94,4.08,3833
4,1,5,10,0.3,62.9,58.0,4.22,4.24,2.66,658
4,1,5,11,0.34,62.8,58.0,4.43,4.45,2.79,745
4,1,5,9,0.34,62.6,58.0,4.43,4.45,2.78,745
4,1,5,10,0.28,63.0,59.0,4.11,4.15,2.6,487
4,1,5,12,0.28,62.7,58.0,4.15,4.18,2.61,487
4,1,2,2,0.51,62.8,56.0,5.07,5.15,3.21,1438
4,1,2,1,0.53,63.3,56.0,5.13,5.17,3.26,1326
4,1,2,1,0.53,63.0,55.0,5.14,5.18,3.25,1408
4,1,2,1,0.43,62.9,56.0,4.8,4.83,3.03,792
4,1,2,3,0.51,63.1,56.0,5.07,5.1,3.21,1305
2,4,7,7,0.31,61.5,56.0,4.35,4.37,2.68,625
2,4,7,9,0.32,61.2,56.0,4.43,4.4,2.7,828
2,4,7,7,0.32,61.2,56.0,4.4,4.43,2.7,645
3,0,2,1,0.5,62.2,58.0,5.08,5.12,3.17,1272
3,0,2,1,0.42,62.8,58.0,4.79,4.76,3.0,1040
3,0,2,2,0.61,62.3,58.0,5.45,5.4,3.38,1976
3,1,2,1,0.54,62.2,58.0,5.26,5.23,3.26,1637
3,1,2,1,0.56,62.5,59.0,5.24,5.2,3.26,1653
4,4,2,0,1.2,61.2,57.0,6.78,6.91,4.19,6019
4,4,3,0,1.03,61.3,56.0,6.5,6.53,3.99,4745
4,4,2,2,1.03,61.4,57.0,6.45,6.54,3.99,4879
4,3,2,0,1.05,61.6,57.0,6.51,6.54,4.02,5197
4,5,2,8,1.01,60.9,63.0,6.51,6.43,3.94,2323
4,5,3,5,1.0,60.8,63.0,6.41,6.34,3.88,3276
4,5,2,5,1.21,61.2,62.0,6.81,6.84,4.18,5190
3,1,3,3,0.84,62.4,58.0,5.99,5.97,3.74,2574
3,1,3,3,0.73,61.8,58.0,5.76,5.71,3.54,2278
3,1,3,4,0.71,62.6,58.0,5.7,5.67,3.56,2450
3,1,3,2,0.7,62.9,59.0,5.71,5.64,3.57,2273
3,1,3,3,0.7,62.8,59.0,5.69,5.64,3.56,2475
4,2,7,11,0.9,61.0,63.0,6.13,6.09,3.73,5504
3,2,7,10,1.0,59.9,60.0,6.5,6.46,3.88,8602
3,4,7,12,0.9,60.3,61.0,6.25,6.22,3.76,4355
4,1,7,1,0.27,61.8,59.0,4.14,4.18,2.57,586
4,1,7,1,0.23,61.1,59.0,3.94,3.98,2.42,505
4,1,7,1,0.27,62.0,59.0,4.14,4.18,2.58,620
4,1,7,1,0.23,61.6,60.0,3.97,3.99,2.45,505
4,1,7,1,0.23,61.8,58.0,3.92,3.94,2.43,530
4,2,2,1,0.82,63.9,56.9,5.85,5.92,3.76,3048
4,2,3,3,0.7,63.4,58.0,5.62,5.58,3.55,1883
4,2,3,0,0.72,63.1,58.0,5.69,5.63,3.57,2246
4,1,2,2,0.75,63.4,57.0,5.77,5.75,3.65,2698
2,4,3,3,1.23,62.1,55.9,6.82,6.85,4.24,6088
2,4,3,4,1.22,62.3,55.3,6.8,6.87,4.26,5321
2,4,3,3,1.21,62.6,56.0,6.84,6.77,4.26,5624
2,4,3,3,1.1,61.9,56.0,6.65,6.63,4.11,4250
2,4,3,3,1.22,61.7,56.0,6.93,6.87,4.26,5602
4,3,3,12,1.65,62.2,58.0,7.55,7.62,4.72,9791
4,5,4,12,1.73,62.2,59.0,7.62,7.65,4.75,12559
4,4,3,12,1.5,62.1,59.0,7.24,7.28,4.51,7365
4,4,3,10,2.02,62.3,58.0,7.97,8.04,4.99,15064
4,5,3,9,1.82,62.3,60.0,7.71,7.76,4.82,10701
1,5,2,3,0.3,63.8,57.0,4.27,4.19,2.7,506
1,5,2,3,0.3,63.8,57.0,4.19,4.27,2.7,394
1,5,2,2,0.3,64.1,57.0,4.25,4.3,2.74,391
1,5,2,3,0.3,63.5,57.0,4.24,4.26,2.7,394
1,5,2,4,0.38,63.7,57.0,4.63,4.57,2.93,529
4,4,3,4,1.24,61.2,57.0,6.87,7.02,4.25,5592
4,4,4,3,1.2,61.8,56.0,6.82,6.86,4.23,6713
4,4,3,2,1.35,62.2,56.0,7.02,7.06,4.38,6088
2,1,2,7,0.53,61.6,56.0,5.23,5.19,3.21,1607
2,1,2,9,0.57,62.1,56.0,5.33,5.3,3.3,1728
2,0,2,7,0.56,62.5,56.0,5.24,5.28,3.29,1608
2,0,2,7,0.56,62.5,56.0,5.24,5.26,3.28,1723
2,1,2,7,0.6,61.5,56.0,5.51,5.39,3.35,1830
3,3,5,7,1.09,60.9,56.0,6.7,6.67,4.07,6504
3,2,4,8,1.21,61.1,57.0,6.93,6.89,4.22,9846
3,2,5,5,1.0,61.7,56.0,6.48,6.39,3.97,6608
1,4,4,3,0.53,57.6,64.0,5.41,5.36,3.1,1282
1,3,6,4,0.31,57.5,62.0,4.47,4.54,2.59,849
1,5,5,1,0.63,56.1,65.0,5.73,5.78,3.23,1440
1,2,5,2,0.5,57.8,63.0,5.2,5.15,2.99,1279
1,4,6,8,0.45,56.8,64.0,5.08,4.99,2.86,1180
3,5,4,3,0.71,61.9,58.0,5.76,5.71,3.55,2104
3,4,4,4,0.7,62.8,60.0,5.61,5.56,3.51,2367
3,5,3,6,0.7,62.3,59.0,5.64,5.59,3.5,1415
3,5,5,3,0.78,62.7,58.0,5.89,5.82,3.68,2646
3,4,5,5,0.71,62.8,59.0,5.68,5.63,3.55,2181
2,3,5,2,0.34,62.1,55.0,4.49,4.46,2.78,765
2,3,5,1,0.34,62.0,55.0,4.46,4.48,2.77,596
2,3,5,3,0.32,62.1,55.0,4.36,4.39,2.71,673
2,3,5,1,0.31,62.1,55.0,4.35,4.38,2.71,577
2,3,5,1,0.32,61.4,55.0,4.4,4.46,2.72,561
2,6,2,1,0.71,62.6,57.0,5.7,5.65,3.55,1609
2,6,2,2,0.7,62.0,55.0,5.69,5.73,3.54,1815
2,6,2,3,0.73,62.0,56.0,5.74,5.78,3.57,1902
2,5,2,1,0.7,62.5,55.0,5.7,5.73,3.57,2110
2,5,2,0,0.73,62.0,56.0,5.8,5.75,3.58,2234
0,5,5,1,0.9,65.4,60.0,6.03,5.96,3.93,3246
0,6,4,2,0.9,65.4,60.0,6.02,5.93,3.91,2964
0,5,4,2,0.9,65.2,60.0,6.0,5.96,3.9,3387
0,5,4,1,1.01,64.9,58.0,6.17,6.22,4.02,4263
0,6,3,1,1.02,65.0,59.0,6.34,6.24,4.08,3119
4,1,6,10,1.11,60.2,59.0,6.67,6.79,4.05,11330
4,1,7,10,1.02,60.3,58.0,6.53,6.57,3.95,8745
4,2,7,9,1.13,59.6,59.0,6.82,6.87,4.08,9539
4,2,7,8,1.01,59.8,58.0,6.47,6.55,3.89,8212
3,1,7,8,1.09,59.9,59.0,6.73,6.7,4.02,10111
2,3,1,10,0.3,62.3,54.0,4.32,4.35,2.7,863
2,3,1,10,0.3,62.4,54.0,4.31,4.34,2.7,863
2,3,1,11,0.31,61.7,54.0,4.38,4.4,2.71,891
2,3,1,10,0.34,61.9,54.0,4.51,4.53,2.8,974
2,3,1,11,0.3,62.2,55.0,4.3,4.32,2.68,844
3,3,4,8,0.7,62.6,55.0,5.73,5.64,3.56,2838
3,3,4,9,0.52,61.7,56.0,5.21,5.17,3.2,1815
3,2,5,5,0.58,62.2,55.0,5.4,5.31,3.33,1586
3,2,5,7,0.51,63.0,55.0,5.1,5.06,3.2,1574
4,5,3,10,2.01,61.4,63.0,8.19,7.96,4.96,10009
4,5,2,10,2.01,61.7,60.0,7.99,8.12,4.97,13464
4,5,2,10,2.03,62.3,60.0,8.01,8.07,5.01,16392
4,5,4,11,2.01,61.5,62.0,7.94,8.07,4.92,15335
4,6,3,9,2.0,62.1,63.0,7.96,7.85,4.91,8870
3,0,2,10,0.3,62.0,60.0,4.29,4.26,2.65,709
3,0,2,12,0.31,60.9,60.0,4.39,4.38,2.67,732
3,0,2,12,0.36,61.5,59.0,4.52,4.55,2.79,663
3,0,2,10,0.3,61.7,59.0,4.28,4.31,2.65,552
3,1,2,11,0.32,62.0,60.0,4.43,4.38,2.73,624
3,2,2,5,0.6,62.9,59.0,5.39,5.31,3.37,1323
3,2,2,7,0.61,62.4,59.0,5.37,5.33,3.34,1547
3,2,2,8,0.55,62.9,58.0,5.26,5.23,3.3,1354
3,6,5,12,1.74,61.9,62.0,7.62,7.54,4.7,8364
3,6,6,12,1.5,62.3,62.0,7.23,7.16,4.48,8568
3,6,4,10,1.5,62.0,61.0,7.37,7.24,4.53,7832
3,6,6,9,1.7,62.9,60.0,7.61,7.56,4.77,11005
3,5,5,8,1.52,61.7,61.0,7.35,7.3,4.52,6793
0,6,2,10,0.62,65.4,59.0,5.39,5.28,3.49,1101
1,4,2,12,0.7,65.0,57.0,5.52,5.59,3.61,2117
1,5,2,11,0.52,63.6,60.0,5.1,5.05,3.23,1073
1,5,3,12,0.5,65.3,56.0,4.91,5.01,3.24,855
1,3,2,10,0.48,64.7,58.0,4.84,4.93,3.16,914
2,3,3,7,0.33,60.2,57.0,4.5,4.47,2.7,594
2,3,3,6,0.36,60.7,58.0,4.62,4.64,2.81,505
2,3,2,6,0.3,60.9,57.0,4.34,4.39,2.66,422
2,3,4,6,0.3,60.9,57.0,4.34,4.36,2.65,624
2,3,3,8,0.42,60.7,57.0,4.87,4.84,2.95,829
2,5,0,1,1.5,61.8,57.0,7.39,7.31,4.54,5510
2,5,1,4,1.5,61.3,56.0,7.34,7.41,4.52,12725
2,5,1,1,1.52,62.2,57.0,7.27,7.33,4.54,10419
3,5,0,3,1.52,61.2,58.0,7.43,7.35,4.52,3541
2,4,0,2,1.69,62.0,56.0,7.66,7.61,4.73,6757
1,4,2,3,0.71,57.9,62.0,5.82,5.86,3.38,2354
1,3,3,4,0.78,57.9,63.0,6.05,6.0,3.49,1720
1,2,2,3,0.68,58.1,60.0,5.8,5.91,3.4,2074
1,4,1,7,0.63,59.3,62.0,5.66,5.7,3.37,2404
4,5,3,8,0.73,63.0,58.0,5.71,5.75,3.61,2093
4,5,2,7,0.71,61.9,58.0,5.66,5.69,3.51,1898
4,5,4,9,0.81,62.7,58.0,5.9,5.96,3.72,2950
4,4,3,8,0.71,63.3,58.0,5.65,5.69,3.59,2055
4,6,2,2,0.71,59.1,61.0,5.82,5.85,3.45,1861
4,6,2,4,0.78,59.4,62.0,6.01,6.05,3.58,2035
4,6,3,3,0.92,58.7,61.0,6.34,6.43,3.75,2880
4,5,3,3,0.7,58.8,60.0,5.8,5.83,3.42,1876
4,6,3,5,0.61,58.1,63.0,5.62,5.6,3.26,1125
4,3,2,10,0.58,59.3,59.0,5.46,5.51,3.25,1408
4,2,2,10,0.58,59.4,58.0,5.45,5.5,3.25,1442
4,4,2,11,0.58,59.7,57.0,5.41,5.47,3.25,1239
4,3,2,10,0.44,60.3,58.0,4.94,4.99,2.99,786
4,2,2,11,0.56,60.0,57.0,5.41,5.38,3.24,1679
1,2,4,2,1.01,59.0,62.0,6.56,6.6,3.88,6794
1,3,5,0,1.0,59.1,62.0,6.42,6.45,3.8,6369
1,1,3,1,1.01,58.7,63.0,6.52,6.6,3.85,4685
1,3,4,1,1.0,58.6,62.0,6.5,6.53,3.82,5921
1,1,3,0,0.9,58.7,63.0,6.2,6.23,3.65,2982
2,0,2,10,1.51,62.0,56.0,7.35,7.39,4.57,13162
2,0,2,10,1.53,61.4,58.0,7.35,7.44,4.54,12981
2,1,2,11,1.5,62.3,57.0,7.33,7.28,4.55,10214
2,0,3,10,1.54,61.6,57.0,7.4,7.44,4.57,10740
2,1,2,11,1.53,61.2,58.0,7.39,7.44,4.54,13324
2,0,2,2,0.55,60.9,57.0,5.29,5.32,3.23,1840
2,0,2,2,0.51,60.6,57.0,5.15,5.18,3.13,1403
0,1,3,10,0.5,59.8,66.0,5.18,5.09,3.07,1114
0,1,6,10,0.57,58.7,66.0,5.34,5.43,3.16,2805
0,2,5,11,0.9,58.9,67.0,6.18,6.17,3.64,3992
0,2,3,12,0.71,60.1,68.0,5.8,5.72,3.46,2327
1,1,3,11,0.62,59.4,65.0,5.54,5.48,3.27,1333
2,1,7,1,0.31,60.9,55.0,4.42,4.45,2.7,864
2,1,7,1,0.3,61.4,55.0,4.34,4.36,2.67,1053
2,1,7,1,0.33,60.9,56.0,4.45,4.48,2.72,814
2,1,7,1,0.36,61.0,55.0,4.6,4.62,2.81,1131
2,1,7,3,0.3,61.1,55.0,4.34,4.37,2.66,837
3,6,4,7,0.4,60.7,60.0,4.76,4.79,2.9,631
3,6,4,6,0.32,61.7,58.0,4.4,4.38,2.71,540
3,6,4,5,0.38,62.1,60.0,4.64,4.6,2.87,770
3,6,4,9,0.39,61.6,59.0,4.71,4.67,2.89,790
2,3,7,1,0.3,61.1,57.0,4.32,4.35,2.65,684
2,3,7,0,0.34,61.1,57.0,4.52,4.48,2.75,995
2,3,7,1,0.3,61.6,57.0,4.28,4.32,2.65,655
2,3,7,1,0.32,61.7,57.0,4.41,4.44,2.73,730
2,3,7,1,0.32,60.6,57.0,4.41,4.43,2.68,730
2,1,7,1,0.55,61.4,56.0,5.28,5.31,3.25,2499
2,1,7,1,0.47,61.6,56.0,4.97,5.01,3.07,2113
2,1,7,1,0.52,61.3,56.0,5.18,5.2,3.18,2675
2,1,7,2,0.58,62.1,56.0,5.36,5.33,3.32,2551
2,1,7,2,0.59,61.8,56.0,5.39,5.42,3.34,2515
2,1,4,1,0.34,62.4,54.0,4.45,4.49,2.79,827
2,1,4,2,0.36,62.0,54.2,4.55,4.58,2.83,863
2,1,4,1,0.3,62.0,53.0,4.31,4.33,2.68,673
2,1,4,1,0.36,62.0,55.0,4.58,4.6,2.85,828
3,3,7,10,1.34,61.3,58.0,7.16,7.1,4.37,11118
3,3,7,10,1.13,61.4,58.0,6.73,6.68,4.12,8019
3,3,7,11,1.51,60.9,58.0,7.42,7.38,4.51,15303
4,3,7,12,1.27,61.5,58.0,6.9,6.96,4.26,10321
2,1,4,0,0.59,62.3,56.0,5.4,5.38,3.36,2294
2,1,4,1,0.61,62.2,56.0,5.43,5.41,3.37,2214
2,1,4,1,0.56,62.7,56.0,5.26,5.3,3.31,1608
2,1,4,0,0.63,61.5,56.0,5.5,5.53,3.39,2503
2,1,4,1,0.51,61.8,56.0,5.17,5.19,3.2,1851
4,1,3,3,0.73,63.1,59.0,5.76,5.72,3.62,1975
4,1,3,1,0.7,63.5,59.0,5.63,5.51,3.53,1894
4,1,3,3,0.8,62.6,59.0,5.84,5.91,3.68,3070
4,1,3,3,0.67,63.1,58.0,5.62,5.53,3.53,1244
4,1,3,3,0.85,63.1,58.0,6.02,6.0,3.79,2966
2,4,1,5,0.36,62.2,54.1,4.57,4.6,2.86,877
2,4,1,5,0.31,62.1,54.0,4.33,4.37,2.7,816
2,3,1,4,0.33,61.6,53.0,4.47,4.43,2.74,1052
2,4,1,7,0.34,61.6,54.0,4.49,4.53,2.78,863
2,4,2,4,0.36,62.3,53.0,4.57,4.61,2.86,538
4,0,2,5,1.5,61.0,59.0,7.33,7.39,4.49,12179
3,0,2,4,1.76,61.0,60.0,7.76,7.68,4.77,12063
4,0,2,3,1.58,62.4,60.0,7.41,7.44,4.63,12799
4,0,3,6,1.51,61.7,59.0,7.28,7.35,4.51,10546
3,0,2,3,1.61,61.4,60.0,7.56,7.51,4.63,13582
4,4,2,3,0.7,60.9,62.0,5.67,5.72,3.47,2066
4,4,1,3,0.71,60.2,61.0,5.76,5.8,3.48,3444
4,4,2,2,0.71,60.1,63.0,5.72,5.69,3.43,2258
4,3,2,1,0.52,60.6,61.0,5.17,5.19,3.14,1161
4,4,1,1,0.62,60.3,59.0,5.52,5.55,3.34,2367
2,3,4,10,0.36,60.6,57.0,4.58,4.62,2.79,761
2,3,4,10,0.37,60.9,57.0,4.65,4.68,2.84,798
2,5,4,10,0.36,60.5,57.0,4.59,4.56,2.77,729
2,5,4,11,0.35,60.9,57.0,4.54,4.59,2.78,552
2,2,6,8,0.4,61.7,57.0,4.75,4.72,2.92,1206
2,2,6,9,0.41,61.7,57.0,4.77,4.8,2.95,1295
2,2,6,10,0.41,61.8,57.0,4.79,4.75,2.95,1356
2,2,6,7,0.4,61.7,56.0,4.72,4.75,2.92,1263
2,2,6,10,0.38,62.2,57.0,4.64,4.68,2.9,1200
2,1,1,3,0.31,61.9,56.0,4.37,4.35,2.7,1133
2,1,1,3,0.34,62.0,56.0,4.51,4.49,2.79,1243
2,1,1,3,0.34,62.0,56.0,4.49,4.51,2.79,1163
2,1,1,3,0.35,62.2,56.0,4.51,4.52,2.81,1197
3,0,3,12,0.31,60.1,58.0,4.38,4.4,2.64,462
3,0,4,10,0.31,59.7,58.0,4.45,4.4,2.64,1011
3,0,5,10,0.3,60.4,59.0,4.35,4.33,2.62,911
3,0,4,10,0.37,60.2,60.0,4.63,4.68,2.8,803
3,0,4,12,0.42,60.8,59.0,4.79,4.85,2.93,1179
2,3,7,7,0.51,61.6,56.0,5.12,5.14,3.16,1827
2,3,7,7,0.51,61.6,56.0,5.17,5.12,3.17,1974
2,3,7,5,0.53,61.7,56.0,5.2,5.23,3.22,1948
3,5,4,11,1.51,63.0,59.0,7.3,7.28,4.59,9513
3,5,4,11,1.53,62.4,59.0,7.3,7.34,4.57,10729
3,5,3,10,1.51,62.6,59.0,7.28,7.31,4.57,7162
3,5,4,9,1.36,62.0,59.0,7.1,7.06,4.39,7592
2,0,7,1,0.51,61.3,56.0,5.14,5.15,3.16,3223
2,0,7,0,0.51,61.7,56.0,5.16,5.14,3.18,2742
2,0,7,2,0.52,62.0,56.0,5.14,5.18,3.2,2426
2,0,7,1,0.52,62.4,56.0,5.15,5.17,3.22,2362
2,0,6,1,0.56,61.8,56.0,5.28,5.31,3.27,3270
1,3,5,10,0.9,63.6,58.0,6.12,6.08,3.88,4194
1,3,5,9,0.9,63.6,59.0,6.04,6.1,3.86,4093
1,3,5,10,1.0,63.5,59.0,6.23,6.33,3.99,5860
1,3,5,10,1.0,63.7,57.0,6.32,6.28,4.01,5484
1,3,5,12,0.9,63.2,58.0,6.09,6.16,3.87,3976
4,0,2,10,0.94,60.7,60.0,6.27,6.32,3.82,4902
4,0,3,10,1.01,60.8,61.0,6.45,6.5,3.94,4260
4,0,2,11,0.91,60.2,60.0,6.22,6.27,3.76,4466
4,1,2,11,0.91,60.5,61.0,6.19,6.23,3.76,4211
4,1,3,10,1.0,60.6,61.0,6.39,6.44,3.89,4312
4,2,4,10,0.32,62.2,55.0,4.37,4.39,2.72,616
4,3,4,10,0.36,61.8,56.0,4.57,4.6,2.84,741
4,2,4,11,0.4,62.5,57.0,4.69,4.72,2.94,982
4,2,4,11,0.31,61.2,55.0,4.35,4.37,2.67,675
4,3,4,10,0.31,62.2,56.0,4.32,4.36,2.7,625
2,5,4,11,0.75,61.1,59.0,5.85,5.87,3.58,2659
2,5,5,12,0.77,61.2,59.0,5.91,5.95,3.63,2558
2,5,4,11,0.72,61.4,58.0,5.73,5.77,3.53,2498
2,4,4,10,0.71,60.3,59.0,5.75,5.79,3.48,2487
2,6,5,11,0.72,60.8,59.0,5.76,5.81,3.52,1904
4,2,2,8,1.07,61.6,58.0,6.54,6.6,4.05,6061
4,2,2,7,1.02,60.9,57.0,6.52,6.56,3.98,5287
4,2,2,8,1.2,61.9,58.0,6.75,6.82,4.2,6985
4,2,2,9,1.01,60.8,59.0,6.49,6.53,3.96,4869
4,3,2,9,1.18,60.8,58.0,6.81,6.85,4.15,6286
2,5,6,0,0.42,62.5,57.0,4.77,4.8,2.99,884
2,5,6,1,0.41,61.8,55.0,4.79,4.76,2.95,1107
2,5,6,1,0.33,61.7,55.7,4.43,4.45,2.74,570
2,5,6,0,0.31,62.1,56.0,4.38,4.35,2.71,732
2,5,6,1,0.3,62.4,56.0,4.3,4.32,2.69,552
4,3,4,4,0.3,62.2,59.0,4.24,4.28,2.65,605
4,3,2,3,0.36,61.8,57.8,4.52,4.58,2.81,606
4,3,2,4,0.38,62.4,59.0,4.59,4.64,2.88,666
4,3,4,5,0.31,62.0,59.0,4.28,4.3,2.66,625
4,4,4,4,0.31,62.4,58.0,4.28,4.34,2.69,544
2,3,5,10,0.33,61.6,55.0,4.46,4.43,2.74,743
2,3,5,10,0.31,61.7,55.0,4.35,4.37,2.69,544
2,3,5,10,0.32,61.8,55.0,4.43,4.41,2.73,720
2,3,5,10,0.27,61.4,55.0,4.19,4.21,2.58,459
2,3,5,11,0.37,61.6,55.0,4.63,4.65,2.86,851
3,0,6,4,0.33,61.8,58.0,4.4,4.43,2.73,1129
3,0,5,2,0.36,61.8,58.0,4.55,4.58,2.82,852
3,1,6,2,0.31,61.5,58.0,4.37,4.35,2.68,988
3,0,5,1,0.31,61.7,58.0,4.37,4.32,2.68,816
3,5,3,4,1.51,59.7,59.0,7.48,7.46,4.46,7577
3,6,2,3,1.31,59.4,60.0,7.06,7.12,4.21,5446
3,6,2,3,1.31,59.4,60.0,7.12,7.06,4.21,5546
3,5,2,2,1.35,59.2,59.0,7.24,7.18,4.27,6577
3,6,2,1,1.31,59.6,59.0,7.16,7.13,4.26,5876
4,3,7,3,0.32,61.9,57.0,4.39,4.41,2.73,672
4,3,7,3,0.3,62.7,56.0,4.24,4.31,2.68,684
2,5,5,6,0.73,61.7,55.0,5.79,5.82,3.58,2453
2,5,5,6,0.7,62.2,55.0,5.69,5.73,3.55,2154
2,5,5,6,0.7,61.6,56.0,5.67,5.72,3.51,2351
2,5,5,6,0.76,61.3,56.0,5.87,5.91,3.61,2793
3,2,7,1,0.33,62.3,60.0,4.43,4.4,2.75,901
3,2,5,0,0.31,62.3,59.0,4.34,4.29,2.69,802
3,2,5,1,0.3,61.8,60.0,4.3,4.27,2.65,673
3,2,5,0,0.31,62.7,59.0,4.3,4.34,2.71,625
3,3,6,1,0.3,62.4,59.0,4.31,4.25,2.67,905
1,2,2,0,0.91,64.0,57.0,6.17,6.08,3.92,3363
1,2,2,0,1.01,64.2,58.0,6.33,6.31,4.06,4276
1,2,3,1,1.01,63.8,57.0,6.31,6.36,4.04,3532
1,2,2,1,1.02,63.3,58.0,6.35,6.39,4.03,4948
1,0,3,12,0.4,63.8,54.0,4.73,4.7,3.01,798
1,0,3,12,0.32,64.1,54.0,4.34,4.37,2.79,441
1,0,3,9,0.41,63.1,54.0,4.72,4.75,2.99,638
1,0,3,9,0.31,63.6,54.0,4.34,4.31,2.75,593
1,0,2,11,0.31,63.9,54.0,4.3,4.27,2.74,732
3,4,2,6,1.0,61.5,58.0,6.37,6.45,3.94,4702
3,4,2,4,1.01,61.2,58.0,6.43,6.47,3.95,4559
3,4,2,8,1.01,61.2,58.0,6.47,6.43,3.95,4642
3,4,2,8,1.02,61.1,58.0,6.51,6.46,3.96,5084
3,3,2,6,1.0,60.8,58.0,6.48,6.45,3.93,4816
2,1,7,10,0.3,62.3,56.0,4.3,4.34,2.69,766
2,1,7,9,0.32,62.3,56.0,4.37,4.4,2.73,842
2,1,7,10,0.36,62.1,56.0,4.53,4.58,2.83,873
2,1,7,10,0.33,61.8,56.0,4.46,4.44,2.75,953
2,1,7,10,0.29,61.9,56.0,4.22,4.24,2.62,815
4,1,2,7,0.36,60.8,59.0,4.56,4.59,2.78,631
4,1,2,4,0.33,60.7,57.0,4.43,4.47,2.7,579
4,1,2,3,0.31,61.2,58.0,4.34,4.38,2.67,507
4,1,1,6,0.31,61.5,59.0,4.34,4.37,2.68,1209
4,0,2,4,0.31,61.1,57.0,4.35,4.36,2.66,571
4,3,3,8,0.81,63.4,58.0,5.87,5.92,3.74,2545
4,3,4,10,0.91,63.2,58.0,6.15,6.07,3.86,4209
4,3,4,9,0.77,62.3,58.0,5.82,5.86,3.64,3240
4,3,4,10,0.8,63.5,57.0,5.87,5.91,3.74,3381
4,2,4,8,0.75,63.2,57.0,5.78,5.74,3.64,3129
2,6,5,1,1.09,61.3,57.0,6.63,6.61,4.06,4131
2,6,4,1,0.91,60.7,57.0,6.26,6.23,3.79,3296
2,1,5,0,0.3,62.3,56.0,4.32,4.28,2.68,844
2,1,5,0,0.32,62.3,56.0,4.38,4.41,2.74,702
2,1,5,1,0.3,62.5,56.0,4.3,4.28,2.68,844
2,1,5,1,0.32,62.3,56.0,4.41,4.38,2.74,900
2,1,5,1,0.32,62.1,56.0,4.41,4.38,2.73,900
1,1,2,0,1.0,63.2,57.0,6.36,6.39,4.03,5299
1,1,2,0,0.91,63.5,57.0,6.11,6.14,3.89,4512
1,1,2,1,0.9,63.9,57.0,6.05,6.1,3.88,4463
1,1,2,0,1.04,63.5,56.0,6.37,6.41,4.06,5285
1,1,2,1,0.9,63.8,56.0,6.09,6.17,3.91,3510
1,4,5,3,0.37,63.7,55.0,4.56,4.54,2.9,749
1,4,5,3,0.34,63.3,56.0,4.39,4.45,2.8,537
1,4,5,0,0.31,63.8,56.0,4.33,4.29,2.75,470
1,5,5,1,0.31,63.2,55.0,4.3,4.4,2.75,435
1,3,5,3,0.3,63.5,55.0,4.22,4.25,2.69,526
2,0,7,10,0.31,61.7,54.0,4.38,4.43,2.72,815
2,0,7,10,0.32,61.6,54.0,4.41,4.46,2.73,809
2,0,7,9,0.31,61.9,55.0,4.36,4.39,2.71,777
2,0,7,8,0.36,62.0,54.0,4.57,4.63,2.85,1033
2,0,7,10,0.3,61.7,55.0,4.33,4.36,2.68,814
2,4,7,10,0.43,62.3,55.0,4.85,4.82,3.01,1008
2,4,7,10,0.43,62.3,55.0,4.82,4.85,3.01,943
3,5,6,10,0.41,62.0,56.0,4.77,4.75,2.95,1107
4,4,7,12,0.35,63.0,55.0,4.48,4.5,2.83,706
2,3,7,11,0.42,62.4,55.0,4.82,4.79,3.0,1103
4,3,4,4,0.7,60.0,56.0,5.77,5.83,3.48,2741
4,3,4,3,0.57,59.3,56.0,5.38,5.44,3.21,1648
